"borough","year","month","day","julian","measles","pertussis","popsize","birthrate","dpopdt","exit.rate"
"Bermondsey",1956,"Jun",24,4559,3,0,56229.2328466963,918.58772614319,-1607.09948025837,0.0449176892255957
"Bermondsey",1956,"Jul",1,4566,10,0,56198.3403494899,919.023335120331,-1616.75788491698,0.045121994782544
"Bermondsey",1956,"Jul",8,4573,3,0,56167.2659600551,919.458673634153,-1625.92283572496,0.0453178816139872
"Bermondsey",1956,"Jul",15,4580,4,0,56136.0247661222,919.893179946381,-1634.16512575483,0.0454976695685542
"Bermondsey",1956,"Jul",22,4587,5,0,56104.634450444,920.326332720127,-1641.48475500659,0.0456613096729024
"Bermondsey",1956,"Jul",29,4594,1,0,56073.1126957733,920.757610618506,-1647.88172348024,0.045808752370053
"Bermondsey",1956,"Aug",5,4601,2,2,56041.4771848626,921.18649230463,-1653.35603117579,0.0459399475675462
"Bermondsey",1956,"Aug",12,4608,1,0,56009.745600465,921.612456441617,-1657.90767809324,0.0460548446860548
"Bermondsey",1956,"Aug",19,4615,1,0,55977.935625333,922.034981692576,-1661.53666423258,0.0461533927084648
"Bermondsey",1956,"Aug",26,4622,2,0,55946.0649422199,922.45354672062,-1664.24298959379,0.0462355402294316
"Bermondsey",1956,"Sep",2,4629,1,2,55914.1512338777,922.86763018887,-1666.02665417692,0.0463012355054263
"Bermondsey",1956,"Sep",9,4636,1,5,55882.2121830595,923.276710760436,-1666.88765798196,0.0463504265052627
"Bermondsey",1956,"Sep",16,4643,2,2,55850.265472518,923.680267098432,-1666.82600100888,0.0463830609611339
"Bermondsey",1956,"Sep",23,4650,3,2,55818.3287850061,924.077777865972,-1665.84168325770,0.046399086420147
"Bermondsey",1956,"Sep",30,4657,2,0,55786.4198032764,924.46872172617,-1663.93470472842,0.0463984502963671
"Bermondsey",1956,"Oct",7,4664,5,1,55754.5562100818,924.85257734214,-1661.10506542103,0.0463810999233738
"Bermondsey",1956,"Oct",14,4671,9,0,55722.7556881750,925.228823376995,-1657.35276533553,0.0463469826073332
"Bermondsey",1956,"Oct",21,4678,11,2,55691.0359203088,925.59693849385,-1652.67780447193,0.0462960456805861
"Bermondsey",1956,"Oct",28,4685,7,3,55659.4145892364,925.956401355813,-1647.08018283029,0.0462282365557559
"Bermondsey",1956,"Nov",4,4692,2,4,55627.9093777096,926.30669062601,-1640.55990041049,0.0461435027803698
"Bermondsey",1956,"Nov",11,4699,1,1,55596.5379684818,926.647284967546,-1633.11695721258,0.0460417920920056
"Bermondsey",1956,"Nov",18,4706,3,1,55565.3180443055,926.977663043538,-1624.75135323657,0.0459230524739454
"Bermondsey",1956,"Nov",25,4713,4,5,55534.2672879336,927.2973035171,-1615.46308848245,0.0457872322113455
"Bermondsey",1956,"Dec",2,4720,4,2,55503.403382119,927.605685051344,-1605.25216295022,0.0456342799479132
"Bermondsey",1956,"Dec",9,4727,4,0,55472.7440096142,927.902286309385,-1594.11857663989,0.0454641447430864
"Bermondsey",1956,"Dec",16,4734,9,0,55442.3068531721,928.186585954337,-1582.06232955145,0.0452767761297105
"Bermondsey",1956,"Dec",23,4741,12,0,55412.1095955455,928.458062649314,-1569.08342168491,0.0450721241722044
"Bermondsey",1956,"Dec",30,4748,33,,55382.1699194874,928.716195057427,-1555.18185304043,0.0448501395252093
"Bermondsey",1957,"Jan",6,4755,21,,55352.50550775,928.960461841795,-1540.35762361769,0.0446107734926968
"Bermondsey",1957,"Jan",13,4762,44,,55323.1340430862,929.19034166553,-1524.61073341684,0.0443539780875632
"Bermondsey",1957,"Jan",20,4769,27,,55294.073208249,929.405313191745,-1507.94118243788,0.044079706091647
"Bermondsey",1957,"Jan",27,4776,63,,55265.340685991,929.604855083555,-1490.34897068082,0.0437879111161944
"Bermondsey",1957,"Feb",3,4783,82,,55236.9541590651,929.788446004073,-1471.83409814565,0.0434785476627441
"Bermondsey",1957,"Feb",10,4790,60,,55208.931310224,929.955564616413,-1452.39656483238,0.0431515711844183
"Bermondsey",1957,"Feb",17,4797,77,,55181.2898222204,930.10568958369,-1432.036370741,0.042806938147602
"Bermondsey",1957,"Feb",24,4804,44,,55154.0473778072,930.238299569016,-1410.75351587152,0.0424446060939945
"Bermondsey",1957,"Mar",3,4811,65,,55127.2216597373,930.352873235505,-1388.54800022419,0.0420645337030168
"Bermondsey",1957,"Mar",10,4818,45,,55100.830350763,930.448889246273,-1365.41982379851,0.0416666808545289
"Bermondsey",1957,"Mar",17,4825,56,,55074.8911336372,930.525826264433,-1341.36898659472,0.0412510086919007
"Bermondsey",1957,"Mar",24,4832,37,,55049.4216911128,930.5831629531,-1316.39548861282,0.0408174796853256
"Bermondsey",1957,"Mar",31,4839,52,,55024.4397059426,930.620377975384,-1290.49932985282,0.0403660576954194
"Bermondsey",1957,"Apr",7,4846,37,,54999.9628608792,930.636949994403,-1263.68051031471,0.0398967080370503
"Bermondsey",1957,"Apr",14,4853,37,,54976.0088386756,930.63235767327,-1235.93902999850,0.0394093975433805
"Bermondsey",1957,"Apr",21,4860,43,,54952.5953220843,930.606079675097,-1207.27488890418,0.0389040946300875
"Bermondsey",1957,"Apr",28,4867,45,,54929.7399938582,930.557594663,-1177.68808703175,0.0383807693597398
"Bermondsey",1957,"May",5,4874,24,,54907.4605367504,930.486381300093,-1147.17862438158,0.0378393935062989
"Bermondsey",1957,"May",12,4881,18,,54885.774633513,930.391918249489,-1115.74650095296,0.0372799406196790
"Bermondsey",1957,"May",19,4888,32,,54864.699966899,930.273684174301,-1083.39171674623,0.0367023860904263
"Bermondsey",1957,"May",26,4895,23,,54844.2542196613,930.131157737645,-1050.11427176139,0.0361067072143562
"Bermondsey",1957,"Jun",2,4902,13,,54824.4550745526,929.963817602633,-1015.91416599845,0.0354928832572069
"Bermondsey",1957,"Jun",9,4909,21,,54805.3202143256,929.77114243238,-980.791399457395,0.0348608955192341
"Bermondsey",1957,"Jun",16,4916,24,,54786.8673217332,929.55261089,-944.745972138238,0.0342107273997163
"Bermondsey",1957,"Jun",23,4923,22,,54769.1140795281,929.307701638606,-907.777884040975,0.033542364461328
"Bermondsey",1957,"Jun",30,4930,13,,54752.078170463,929.035893341313,-869.887135165612,0.0328557944943428
"Bermondsey",1957,"Jul",7,4937,7,,54735.7732350993,928.73679591021,-831.796865344174,0.0321642238192671
"Bermondsey",1957,"Jul",14,4944,7,,54720.1893090129,928.410785705456,-794.658195123982,0.0314887247757682
"Bermondsey",1957,"Jul",21,4951,4,,54705.3078837891,928.058516508516,-758.485882461241,0.0308296299611821
"Bermondsey",1957,"Jul",28,4958,5,,54691.1104392284,927.680642483504,-723.279927355955,0.0301870003475971
"Bermondsey",1957,"Aug",4,4965,0,,54677.5784551312,927.277817794532,-689.040329808113,0.0295608948543507
"Bermondsey",1957,"Aug",11,4972,4,,54664.6934112979,926.850696605712,-655.767089817722,0.0289513703939725
"Bermondsey",1957,"Aug",18,4979,1,,54652.4367875289,926.399933081158,-623.460207384785,0.0283584819189545
"Bermondsey",1957,"Aug",25,4986,1,,54640.7900636245,925.92618138498,-592.119682509294,0.0277822824693172
"Bermondsey",1957,"Sep",1,4993,0,,54629.7347193854,925.4300956813,-561.745515191608,0.0272228232209442
"Bermondsey",1957,"Sep",8,5000,2,,54619.2522346117,924.912330134217,-532.337705431005,0.0266801535346135
"Bermondsey",1957,"Sep",15,5007,2,,54609.3240891038,924.373538907849,-503.896253227856,0.0261543210057911
"Bermondsey",1957,"Sep",22,5014,0,,54599.9317626623,923.814376166309,-476.421158582153,0.0256453715150245
"Bermondsey",1957,"Sep",29,5021,1,,54591.0567350875,923.23549607371,-449.912421493901,0.0251533492790045
"Bermondsey",1957,"Oct",6,5028,0,,54582.6804861798,922.637552794163,-424.370041963098,0.0246782969022256
"Bermondsey",1957,"Oct",13,5035,1,,54574.7844957397,922.021200491782,-399.794019989749,0.0242202554292215
"Bermondsey",1957,"Oct",20,5042,0,,54567.3502435675,921.38709333068,-376.184355573846,0.0237792643973488
"Bermondsey",1957,"Oct",27,5049,0,,54560.3592094636,920.735885474968,-353.541048715393,0.0233553618900906
"Bermondsey",1957,"Nov",3,5056,0,,54553.7928732286,920.068231088768,-331.864099414642,0.0229485845908576
"Bermondsey",1957,"Nov",10,5063,0,,54547.6327146626,919.384784336177,-311.153507671080,0.0225589678372327
"Bermondsey",1957,"Nov",17,5070,1,,54541.8602135661,918.686199381313,-291.409273484966,0.0221865456757064
"Bermondsey",1957,"Nov",24,5077,0,,54536.4568497396,917.973130388292,-272.631396856302,0.0218313509167818
"Bermondsey",1957,"Dec",1,5084,3,,54531.4041029835,917.246231521224,-254.819877785090,0.0214934151904991
"Bermondsey",1957,"Dec",8,5091,1,,54526.6834530982,916.506156944222,-237.974716271326,0.0211727690023287
"Bermondsey",1957,"Dec",15,5098,1,,54522.276379884,915.7535608214,-222.095912315012,0.0208694417894155
"Bermondsey",1957,"Dec",22,5105,0,,54518.1643631414,914.989097316868,-207.183465916147,0.0205834619771551
"Bermondsey",1957,"Dec",29,5112,0,,54514.3288826708,914.213420594741,-193.237377074735,0.0203148570360832
"Bermondsey",1958,"Jan",5,5119,1,,54510.7514182726,913.42718481914,-180.257645790919,0.0200636535390603
"Bermondsey",1958,"Jan",12,5126,1,,54507.4134497471,912.63104415416,-168.244272064394,0.0198298772187211
"Bermondsey",1958,"Jan",19,5133,1,,54504.2964568949,911.82565276392,-157.197255895318,0.0196135530252130
"Bermondsey",1958,"Jan",26,5140,3,,54501.3819195162,911.011664812536,-147.116597283694,0.0194147051841511
"Bermondsey",1958,"Feb",2,5147,5,,54498.6513174116,910.189734464118,-138.002296229518,0.0192333572548199
"Bermondsey",1958,"Feb",9,5154,18,,54496.0861303813,909.36051588278,-129.854352732792,0.0190695321885917
"Bermondsey",1958,"Feb",16,5161,5,,54493.6678382259,908.524663232635,-122.672766793517,0.0189232523875516
"Bermondsey",1958,"Feb",23,5168,3,,54491.3779207457,907.682830677795,-116.457538411692,0.0187945397633188
"Bermondsey",1958,"Mar",2,5175,7,,54489.1978577411,906.835672382371,-111.208667587316,0.018683415796055
"Bermondsey",1958,"Mar",9,5182,2,,54487.1091290126,905.983842510488,-106.926154320435,0.018589901593652
"Bermondsey",1958,"Mar",16,5189,2,,54485.0932143605,905.127995226237,-103.609998610949,0.0185140179510846
"Bermondsey",1958,"Mar",23,5196,1,,54483.1315935852,904.26878469374,-101.260200458911,0.0184557854099386
"Bermondsey",1958,"Mar",30,5203,2,,54481.2057464872,903.406865077113,-99.876759864324,0.0184152243180875
"Bermondsey",1958,"Apr",6,5210,1,,54479.2971528668,902.542890540465,-99.459676827187,0.0183923548895294
"Bermondsey",1958,"Apr",13,5217,1,,54477.3872925245,901.67751524791,-100.008951347500,0.0183871972643751
"Bermondsey",1958,"Apr",20,5224,1,,54475.4576452606,900.811393363561,-101.524583425263,0.0183997715689870
"Bermondsey",1958,"Apr",27,5231,1,,54473.4896908756,899.94517905153,-104.006573060475,0.0184300979762670
"Bermondsey",1958,"May",4,5238,4,,54471.4649091698,899.079526475929,-107.454920253138,0.0184781967660948
"Bermondsey",1958,"May",11,5245,0,,54469.3647799438,898.215089800881,-111.869625003192,0.0185440883859178
"Bermondsey",1958,"May",18,5252,1,,54467.1707829978,897.35252319048,-117.250687310743,0.0186277935114988
"Bermondsey",1958,"May",25,5259,1,,54464.8643981323,896.492480808846,-123.598107175745,0.0187293331078150
"Bermondsey",1958,"Jun",1,5266,3,,54462.4271051476,895.635616820094,-130.911884598195,0.0188487284901275
"Bermondsey",1958,"Jun",8,5273,0,,54459.8403838443,894.782585388334,-139.192019578096,0.0189860013852182
"Bermondsey",1958,"Jun",15,5280,2,,54457.0857140227,893.934040677681,-148.438512115448,0.0191411739928036
"Bermondsey",1958,"Jun",22,5287,2,,54454.1445754831,893.090636852247,-158.651362210249,0.0193142690471355
"Bermondsey",1958,"Jun",29,5294,7,,54450.9984480261,892.253028076144,-169.830569862499,0.019505309878797
"Bermondsey",1958,"Jul",6,5301,1,,54447.6302233978,891.421832612153,-181.658773104108,0.0197084905497894
"Bermondsey",1958,"Jul",13,5308,6,,54444.0375533061,890.597293423749,-193.204960033817,0.0199067207753726
"Bermondsey",1958,"Jul",20,5315,6,,54440.2268813022,889.779429925505,-204.408829791431,0.0200988923522055
"Bermondsey",1958,"Jul",27,5322,3,,54436.2047678796,888.968258558555,-215.270382376809,0.0202850041740406
"Bermondsey",1958,"Aug",3,5329,4,,54431.9777735316,888.163795764024,-225.789617789953,0.0204650549018936
"Bermondsey",1958,"Aug",10,5336,1,,54427.5524587516,887.366057983035,-235.966536030863,0.0206390429712088
"Bermondsey",1958,"Aug",17,5343,6,,54422.935384033,886.575061656713,-245.801137099537,0.0208069665990209
"Bermondsey",1958,"Aug",24,5350,3,,54418.1331098692,885.79082322618,-255.293420995978,0.0209688237911126
"Bermondsey",1958,"Aug",31,5357,3,,54413.1521967534,885.013359132562,-264.443387720184,0.0211246123491689
"Bermondsey",1958,"Sep",7,5364,1,,54407.9992051792,884.242685816982,-273.251037272155,0.0212743298779300
"Bermondsey",1958,"Sep",14,5371,3,,54402.6806956398,883.478819720573,-281.716369651792,0.021417973792342
"Bermondsey",1958,"Sep",21,5378,5,,54397.2032286287,882.721777284441,-289.839384859297,0.0215555413247171
"Bermondsey",1958,"Sep",28,5385,2,,54391.5733646393,881.971574949719,-297.620082894569,0.0216870295318789
"Bermondsey",1958,"Oct",5,5392,6,,54385.7976641648,881.228229157531,-305.058463757605,0.0218124353023288
"Bermondsey",1958,"Oct",12,5399,3,,54379.8826876987,880.491756349001,-312.154527448406,0.0219317553634075
"Bermondsey",1958,"Oct",19,5406,9,,54373.8349957344,879.762172965253,-318.908273966973,0.0220449862884651
"Bermondsey",1958,"Oct",26,5413,5,,54367.6611487652,879.03949544741,-325.319703313306,0.0221521245040365
"Bermondsey",1958,"Nov",2,5420,3,,54361.3677072845,878.323740236597,-331.388815487403,0.0222531662970264
"Bermondsey",1958,"Nov",9,5427,7,,54354.9612317857,877.614923773938,-337.115610489266,0.0223481078219012
"Bermondsey",1958,"Nov",16,5434,1,,54348.4482827622,876.913062500565,-342.500088318833,0.0224369451078912
"Bermondsey",1958,"Nov",23,5441,9,,54341.8354207073,876.218172857585,-347.542248976231,0.0225196740662075
"Bermondsey",1958,"Nov",30,5448,4,,54335.1292061144,875.530271286131,-352.242092461393,0.0225962904972601
"Bermondsey",1958,"Dec",7,5455,17,,54328.3361994769,874.849374227326,-356.599618774322,0.0226667900978993
"Bermondsey",1958,"Dec",14,5462,28,,54321.4629612882,874.175498122295,-360.614827915016,0.0227311684686636
"Bermondsey",1958,"Dec",21,5469,28,,54314.5160520416,873.508659412161,-364.287719883475,0.0227894211210432
"Bermondsey",1958,"Dec",28,5476,29,,54307.5020322305,872.848874538048,-367.618294679699,0.0228415434847575
"Bermondsey",1959,"Jan",4,5483,27,,54300.4274623484,872.196159941081,-370.606552303689,0.0228875309150471
"Bermondsey",1959,"Jan",11,5490,23,,54293.2989028885,871.550532062383,-373.252492755444,0.0229273786999818
"Bermondsey",1959,"Jan",18,5497,17,,54286.1229143443,870.912007343086,-375.556116034939,0.0229610820677832
"Bermondsey",1959,"Jan",25,5504,17,,54278.9060572091,870.280602224299,-377.517422142229,0.0229886361941667
"Bermondsey",1959,"Feb",1,5511,32,,54271.6548919762,869.656333147152,-379.136411077284,0.0230100362096949
"Bermondsey",1959,"Feb",8,5518,41,,54264.3759791392,869.039216552771,-380.413082840105,0.0230252772071534
"Bermondsey",1959,"Feb",15,5525,32,,54257.0758791913,868.42926888228,-381.347437430691,0.0230343542489411
"Bermondsey",1959,"Feb",22,5532,45,,54249.7611526259,867.8265065768,-381.939474849042,0.0230372623744786
"Bermondsey",1959,"Mar",1,5539,35,,54242.4383599365,867.230946077457,-382.189195095159,0.0230339966076348
"Bermondsey",1959,"Mar",8,5546,30,,54235.1140616163,866.642603825376,-382.096598169040,0.0230245519641708
"Bermondsey",1959,"Mar",15,5553,23,,54227.7948181588,866.06149626168,-381.661684070688,0.0230089234592028
"Bermondsey",1959,"Mar",22,5560,23,,54220.4871900574,865.487639827498,-380.884452800112,0.0229871061146821
"Bermondsey",1959,"Mar",29,5567,26,,54213.1977378053,864.921050963944,-379.764904357294,0.0229590949668933
"Bermondsey",1959,"Apr",5,5574,34,,54205.933021896,864.361746112145,-378.303038742241,0.0229248850739719
"Bermondsey",1959,"Apr",12,5581,22,,54198.6996028229,863.809741713228,-376.498855954954,0.0228844715234382
"Bermondsey",1959,"Apr",19,5588,21,,54191.5040410793,863.265054208315,-374.352355995432,0.0228378494397495
"Bermondsey",1959,"Apr",26,5595,13,,54184.3528971586,862.72770003853,-371.863538863675,0.0227850139918705
"Bermondsey",1959,"May",3,5602,25,,54177.2527315542,862.197695644999,-369.032404559684,0.0227259604008599
"Bermondsey",1959,"May",10,5609,1,,54170.2101047595,861.675057468843,-365.858953083458,0.0226606839474756
"Bermondsey",1959,"May",17,5616,14,,54163.2315772678,861.159801951188,-362.343184434997,0.0225891799797944
"Bermondsey",1959,"May",24,5623,26,,54156.3237095726,860.651945533164,-358.48509861435,0.0225114439208513
"Bermondsey",1959,"May",31,5630,18,,54149.4930621672,860.151504655882,-354.284695621424,0.0224274712762879
"Bermondsey",1959,"Jun",7,5637,30,,54142.7461955449,859.658495760472,-349.741975456264,0.0223372576420265
"Bermondsey",1959,"Jun",14,5644,7,,54136.0896701991,859.172935288058,-344.856938118868,0.0222407987119491
"Bermondsey",1959,"Jun",21,5651,9,,54129.5300466233,858.694839679765,-339.629583609239,0.0221380902855955
"Bermondsey",1959,"Jun",28,5658,11,,54123.0738853108,858.224225376716,-334.059911927374,0.0220291282758735
"Bermondsey",1959,"Jul",5,5665,8,,54116.7271717799,857.761124036132,-328.321724141761,0.0219171208268558
"Bermondsey",1959,"Jul",12,5672,1,,54110.483713343,857.305889598413,-323.386735619837,0.0218200345698833
"Bermondsey",1959,"Jul",19,5679,5,,54104.3256934528,856.859183616942,-319.405601508954,0.0217406791425595
"Bermondsey",1959,"Jul",26,5686,2,,54098.2348315322,856.421679925169,-316.378321809143,0.0216790807571918
"Bermondsey",1959,"Aug",2,5693,2,,54092.1928470035,855.99405235653,-314.304896520332,0.0216352654104259
"Bermondsey",1959,"Aug",9,5700,9,,54086.1814592897,855.576974744475,-313.185325642562,0.0216092589429105
"Bermondsey",1959,"Aug",16,5707,1,,54080.1823878131,855.171120922452,-313.019609175834,0.0216010870991725
"Bermondsey",1959,"Aug",23,5714,1,,54074.1773519967,854.777164723905,-313.807747120148,0.0216107755877104
"Bermondsey",1959,"Aug",30,5721,1,,54068.1480712629,854.39577998228,-315.549739475503,0.0216383501413026
"Bermondsey",1959,"Sep",6,5728,2,,54062.0762650344,854.027640531024,-318.245586241899,0.0216838365775291
"Bermondsey",1959,"Sep",13,5735,0,,54055.943652734,853.673420203582,-321.895287419337,0.0217472608595089
"Bermondsey",1959,"Sep",20,5742,0,,54049.7319537842,853.333792833403,-326.498843007757,0.0218286491568541
